payment_method_id,actual_amount_paid,is_cancel,days_until_expiration,partial_play_ratio,avg_song_duration,skip_ratio,retention_time,engagement_score,plan_type_monthly,is_churn
41.0,-1.0647830948046846,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0314043874037595,0,31,2.1262958150937235,-0.9705548443983553,2.194036140014631,-1.0055803934769703,-1.0383312208189301,1,0
40.0,0.6041522752415744,0,32,0.44383437212176524,0.15203859946626117,0.6231602658134459,0.23427081442492154,-0.40837120419280415,1,0
41.0,-1.0314043874037595,0,31,2.1262958150937235,-1.7078287274729749,2.194036140014631,-1.7789002838915375,-1.0281059392446739,1,0
36.0,1.638892204670255,0,41,2.1262958150937235,-0.8759704411619937,2.194036140014631,-1.237763975509937,-1.0695874261720837,1,0
41.0,-1.0647830948046846,0,31,-0.26753176540228857,0.7552356176457278,-0.4446253660466152,0.6732528597294698,-0.007135447257377402,1,0
31.0,0.6041522752415744,0,30,0.5171520303581096,0.3155867256242324,0.566033081678208,0.10013540465359796,-0.09307141821310302,1,0
41.0,-0.06342187277692923,0,32,-1.0296384197729245,1.1045826306016688,-0.9423002945098391,1.1314161060777843,-0.7219419293231887,1,0
39.0,0.6041522752415744,0,48,-0.3082257675734092,0.7861462479422676,-0.3206671988207516,0.7139612609659806,-0.03415546287696556,1,0
41.0,-1.0647830948046846,0,31,1.1024832212908202,-0.27649484198001295,1.2133188369913315,-0.13810041056204314,0.602783541885727,1,0
41.0,0.6041522752415744,0,31,0.25297719520500034,0.19174723709249195,0.3691320782148131,0.38780584784604405,0.7155762016317009,1,0
41.0,-1.0647830948046846,0,31,-0.21855249553917044,0.8206954130916763,-0.1680968316854907,0.6648974719334595,-0.5921168950909487,1,0
38.0,0.6041522752415744,0,30,1.0798544474401979,-0.11068891883385007,1.1791439098596854,-0.10455867736605345,0.8799590792161619,1,0
41.0,0.6041522752415744,0,32,1.2173752703826997,-0.10001051064452281,1.4285235173863018,-0.11962417136151852,1.1453823322378356,1,0
41.0,0.6041522752415744,0,31,2.1262958150937235,-0.7862446383306609,2.194036140014631,-0.7106838579374009,-0.3449073731522769,1,0
41.0,-1.0647830948046846,0,31,1.7686080000253228,-0.38841609024347834,1.6933446420179006,-0.7747131472707648,-0.610488924859198,1,0
41.0,-1.0647830948046846,0,31,-0.9213287589583523,1.2574675457349076,-0.8858168841535435,1.0896027460750288,0.005200366490746991,1,0
41.0,-1.0647830948046846,0,31,2.1262958150937235,-1.1710777268482482,2.194036140014631,-1.3014276479495126,-1.0849077139939638,1,0
41.0,0.6041522752415744,0,31,-0.8263357692832718,0.5421260299915459,-0.816719540261118,1.0035925935463335,1.3978586835615612,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,1,0,2.0823695743156567,-0.6033315549958023,2.194036140014631,-0.7669910630392007,-0.956699590165113,1,1
41.0,0.6041522752415744,0,32,0.11811518375995513,0.462872924590055,0.10417088245698748,0.45483529343072865,-0.6348255522493962,1,0
36.0,1.638892204670255,0,31,0.3990785572646477,0.4057647767856267,0.3835247434536147,0.18605511156128815,0.6072496753589133,1,1
41.0,-1.0647830948046846,0,31,-0.9282527211311473,1.1930363114026772,-0.8177939413203787,1.0935210013039625,-0.9374764143368002,1,0
37.0,0.6041522752415744,0,34,0.8879347019462589,0.2219711800556208,1.0174023151449365,-0.07247390030332783,0.25263795741401146,1,0
39.0,0.6041522752415744,0,56,1.4294819740980873,-0.35740231536650746,1.4200411343232098,-0.34047457742684567,1.4681358319794275,1,0
41.0,-1.0647830948046846,0,31,1.0589069181755084,0.20726253445860404,1.2739127234878243,0.02640467318857196,-1.0208488910768787,1,0
38.0,0.6041522752415744,0,30,0.8624628920692516,0.021026946427599096,1.0005973203352978,0.03218978423030117,-0.13948299095608246,1,0
30.0,-1.0314043874037595,0,30,1.0523060492189278,-0.10036876914511308,0.9617791203508321,-0.2660361608895248,-0.10933374425290131,1,0
41.0,-1.0647830948046846,0,31,-0.31950445592674087,0.7162240755140639,-0.18767158731472208,0.7065169750094048,0.3390538661569465,1,0
39.0,0.6041522752415744,0,42,1.0807448834629865,-0.007392607111691489,1.1454756439491667,-0.11927595559724889,0.7989871118603773,1,0
39.0,0.6041522752415744,0,36,1.2256049839161405,-0.03685906738865565,1.6569882141538663,-0.15191124894002458,0.8836122815226803,1,0
37.0,0.6041522752415744,0,30,-0.4200477589483415,0.9205138721486853,-0.42407500241424606,0.7756403389222184,0.0006301211290459517,1,0
40.0,0.6041522752415744,0,31,0.2285586066362655,0.5687760849504663,0.48080789539733615,0.42066237426233616,-0.638856213199602,1,0
41.0,0.6041522752415744,0,30,-0.14907129713392103,0.3891406104165005,-0.21929241669416813,0.5810892815645965,1.10072297903546,1,0
39.0,0.6041522752415744,0,58,-0.5756437051069534,0.6323701817614454,-0.49486355006377575,0.8763329165815669,1.4592059425622597,1,0
41.0,-1.0647830948046846,0,31,1.739385137431627,-0.49068799758282516,1.6327851749747941,-0.6207921762472081,-0.31803212336753484,1,0
41.0,-1.0647830948046846,0,31,0.4332362081549744,0.33841406281859315,0.41491917548071344,0.19771403854568273,-0.13908667717715564,1,0
37.0,0.6041522752415744,0,30,-1.2121327468497551,0.8225839702221114,-1.1664118156266647,1.1314161060777843,-1.0796903237543107,1,1
41.0,-1.0647830948046846,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
38.0,0.6041522752415744,0,30,0.2558597856976652,0.3580059180258123,0.35054738124474416,0.42149417149331186,1.4620410982176955,1,0
41.0,0.6041522752415744,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
36.0,1.638892204670255,0,30,0.8088649759343465,-0.05487129262652639,0.9188200205894587,0.08073467981477515,1.3844112535297042,1,0
41.0,-0.06342187277692923,1,71,1.83202760604765,-0.45479326503503315,2.194036140014631,-0.5198595851049417,-0.9217890946836942,1,1
41.0,0.6041522752415744,0,31,0.9169675727719373,-0.11062549583568512,1.1867589760104233,-0.005426325107373914,-0.8858301116502185,1,0
41.0,-1.0647830948046846,0,31,0.23565567731987666,0.4244458562128976,0.21934451519144157,0.3347172003194952,-0.023247227623025685,1,0
41.0,0.6041522752415744,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,31,-0.7369421903099412,1.165078070973216,-0.6889568217343282,0.9669201010489682,-0.5684184624462286,1,0
41.0,-1.0647830948046846,0,31,0.7531907600897162,0.3546445136613775,0.6839448313780085,0.12294954111965584,-0.7510413500050753,1,0
40.0,0.6041522752415744,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
15.0,1.638892204670255,0,184,0.9214500456435354,-0.22974503514735956,1.2996012649265283,0.07168762695195262,-0.7357086792220824,0,1
41.0,0.6041522752415744,0,31,1.5823110483979175,-0.26829527255904223,0.8926123512936709,-0.6508686840723952,-0.9795761371888667,1,0
41.0,-1.0647830948046846,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,198,-0.24366096003079807,0.6969962811579635,-0.28542781858418814,0.6175855413292343,2.0972767345862344,1,1
41.0,-1.0647830948046846,0,31,1.856276634004475,-0.12300400147379799,1.2021392519021539,-0.4915935234336251,-0.8408258862897091,1,0
40.0,0.6041522752415744,0,30,0.8326266670452186,0.19764148923358021,0.9556104307069595,0.05979682664939929,-0.30475747093917516,1,0
36.0,1.638892204670255,0,30,0.15900803527611201,0.3301301905787035,-0.06826530500578384,0.41397781960584407,-0.33104893992915546,1,0
41.0,-1.0647830948046846,0,31,-0.7375455025130114,0.9333617736114238,-0.7369690306357851,0.9510585990886518,1.6555840445391077,1,0
36.0,1.638892204670255,0,30,0.4172111446720693,0.43920586521990373,0.5284767197580743,0.3325268676547362,0.09591488982424255,1,0
41.0,0.6041522752415744,0,31,1.6493774491017976,0.03479919453362817,2.0548168214312876,-0.5400153335984196,-1.0063013707759172,1,0
40.0,0.6041522752415744,0,30,-0.7646926096570641,0.9272564238372613,-0.8270287785844604,0.9059853187926815,0.6435132054807949,1,0
39.0,0.6041522752415744,0,49,-0.0037242959803593014,0.7983194427919452,0.1197057257073821,0.5410776309568982,-0.24608207443266175,1,0
41.0,-0.06342187277692923,0,30,-0.32453434149440813,0.6623065564401711,-0.3367010956655915,0.6848646982605366,0.6315251980539267,1,0
37.0,0.6041522752415744,0,30,0.5763116784116575,0.3457279536294515,0.2977834719689483,0.14314880428265403,-0.6777962005868287,1,0
41.0,-1.0647830948046846,0,31,-0.24487244493335622,0.7886270567414698,-0.1967459901547239,0.6378762297394331,1.2239850720629188,1,0
41.0,-1.0647830948046846,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,32,-1.2121327468497551,1.3214785607128379,-1.1664118156266647,1.1314161060777843,-1.0527563720473048,1,0
36.0,1.638892204670255,0,32,-0.37484600182500827,0.5447091848940396,-0.46721741243610637,0.7390140726710596,-0.4151803049729816,1,0
39.0,0.6041522752415744,0,40,1.1957845646601788,-0.025300625801304797,0.9481626744056961,-0.17863945012197147,2.2419310774602703,1,0
41.0,0.6041522752415744,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
17.0,-4.3692751274962776,0,3,1.6390107576727977,-0.27914111399649466,0.7009678242950257,-0.5815711636758283,1.5524277652951861,0,0
41.0,0.6041522752415744,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,0.6041522752415744,0,113,0.40904721593007265,-0.19935758004639775,0.43472272210557167,0.26303892431726006,1.573325809983689,1,1
41.0,-1.0647830948046846,0,31,-0.42600327928308346,0.46702443280342104,-0.44235915495017286,0.7277498785580498,0.3007184015151087,1,0
41.0,-1.0647830948046846,0,31,2.1262958150937235,-0.6753861341510522,1.7314746526540405,-1.1774158898391582,-0.7341810233748974,1,0
39.0,0.6041522752415744,0,55,0.26287304810999307,0.42121094951143173,0.3682259437150074,0.36803645275907154,0.01904054333935375,1,0
41.0,-1.0647830948046846,0,30,-1.2121327468497551,0.9658612525366586,-1.1664118156266647,1.1314161060777843,-1.087385742375424,1,0
41.0,0.6041522752415744,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,0.6041522752415744,0,31,0.42827501313754274,0.17210525939556348,0.4672961347613619,0.24443516862980114,1.192367405315942,1,0
36.0,1.638892204670255,0,33,-0.08104802531877478,0.5518345527866672,0.02651523041751005,0.5617162421919616,0.6235648243437327,1,1
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-0.263870768573186,-1.1664118156266647,1.1314161060777843,-1.0930167800560917,1,0
40.0,0.6041522752415744,0,30,0.8650974521448015,0.12539659916822737,1.094173118305293,0.0712093822799107,0.2569780014422326,1,0
41.0,-1.0647830948046846,0,31,-0.9282526805768618,1.4355878186561657,-0.9572410611613643,1.062599322651202,-0.6951355664330037,1,0
38.0,1.638892204670255,0,195,0.24271243673945173,0.4670872857393561,0.4872481469887208,0.44248217646967,2.2893751671742217,0,1
41.0,-1.0647830948046846,0,30,-0.9922420278476614,0.5664325128129676,-0.8963757859900576,1.11464326103088,-0.1601987890832952,1,0
39.0,0.6041522752415744,0,44,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,32,-0.3559625109744797,0.6657986310223197,-0.46546723661635075,0.6663752058881525,-0.37667762329966425,1,0
36.0,1.638892204670255,0,30,-0.4884846686354867,0.8878541671286536,-0.36237389107917006,0.8392018817863185,0.23164531549657957,1,0
38.0,0.6041522752415744,0,91,-0.8809394886520714,0.9540900676513083,-0.759691091386991,1.0611832049099477,-1.030308754485366,1,1
31.0,0.6041522752415744,0,37,-0.980414374986801,1.2667391106569323,-0.9594584065855448,1.0876298531942954,-0.010160959010356326,1,0
41.0,-1.0647830948046846,0,30,-0.08020584027666923,0.533670641545859,-0.11614510247451378,0.5453429037421793,-0.18831126858256522,1,0
29.0,1.638892204670255,0,30,-1.0560730137756413,1.097060213338433,-0.9939280663940607,1.1314161060777843,0.37081928071387504,1,0
41.0,0.6041522752415744,0,30,-0.17749542473304264,0.5629625201169947,-0.16809679730825478,0.5853185932512854,-0.16903537008621078,1,0
39.0,0.6041522752415744,0,45,-0.9913372004965914,0.9897247875318317,-0.8952646159211326,1.0045942903654594,-0.9955881876341782,1,0
41.0,0.6041522752415744,0,31,1.3864612871349866,-0.3434241584460277,0.8984786328305322,-0.5570572713260507,-0.9525031883067484,1,0
41.0,-1.0647830948046846,0,31,2.1262958150937235,-0.7297611970886329,2.194036140014631,-0.6342363419515388,-0.3332112548193042,1,0
40.0,0.6041522752415744,0,30,-0.13268749819482895,0.753660996715826,-0.14207761284318784,0.522012675889468,-0.16532479849188667,1,0
41.0,0.6041522752415744,0,178,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,1
41.0,-1.0647830948046846,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
34.0,0.6041522752415744,0,30,2.1262958150937235,-1.2531578402526793,2.194036140014631,-1.4014685801062328,-0.8079460303644966,1,0
38.0,0.6041522752415744,0,30,-0.18233635495348888,0.49651212722630084,-0.4354743350997678,0.6189617248970088,1.3278990042382393,1,0
41.0,-1.0647830948046846,0,31,-0.45910345991457696,0.8172256072219096,-0.4214702988638144,0.7689671169407045,1.0934077072570658,1,0
40.0,0.6041522752415744,0,30,-0.6739434157426912,0.9697657998992445,-0.5902238161872045,0.918826866931919,0.5626708777250787,1,0
34.0,0.6041522752415744,0,30,-0.4640554601876022,0.6824797455710173,-0.49398055091035786,0.786939937239603,1.8745524743338904,1,0
41.0,-1.0647830948046846,0,31,1.2649372508038041,-0.16368775358209692,1.2468741987394962,-0.2385511600324171,0.2871669827381529,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,31,-0.4744746442273489,0.8043136085167241,-0.5563304057393131,0.672775117557736,0.42377227548362234,1,0
41.0,-1.0647830948046846,0,31,1.208773509750292,-0.01929960455086254,1.063327290535222,-0.16324519375783184,-0.3437274749152587,1,0
41.0,-1.0647830948046846,0,31,1.0043153898265866,0.1652844118136589,0.9923375663412569,-0.02000112912347294,-0.8011911336127288,1,0
41.0,-1.0647830948046846,0,31,-0.8233404874038553,0.9297985530984192,-0.7685326684656278,1.0029035268710542,-0.7452513972078498,1,0
37.0,0.6041522752415744,0,30,-0.19431880341540383,0.5180605034710979,-0.02362520155438206,0.6674737127273282,-0.3113525455376077,1,0
40.0,0.6041522752415744,0,34,-0.4440890823768069,0.5647480427388691,-0.5600732397625807,0.7545426544883309,0.15450791545129236,1,0
36.0,1.638892204670255,0,59,-1.2121327468497551,0.596085186989213,-1.1664118156266647,1.1314161060777843,-1.087385742375424,1,0
36.0,1.638892204670255,0,30,1.2356278956060676,-0.09672780575512394,1.0153361833202368,-0.19174779756062404,-0.5208102030071555,1,0
41.0,-1.0314043874037595,0,31,0.7909251114168724,0.021526436161120398,0.7663260623934645,0.01920249658401715,-0.13947552640529504,1,0
39.0,0.6041522752415744,0,59,0.851457062993738,0.008582894494502153,1.2973784372992676,0.09610269806888526,-0.300902497910933,1,0
41.0,0.6041522752415744,0,31,0.18033009095375124,0.4596189367354024,0.11609502860285852,0.15120918220673032,-0.5737808734082798,1,0
32.0,1.638892204670255,0,185,-1.0332883059494722,0.8921177793502314,-1.0932020519124273,1.085305839322718,-0.7143067928172815,0,1
41.0,0.6041522752415744,0,32,0.9910231505369033,-0.14570374038968512,1.3800144494185398,0.06317955550431957,-0.9245720974412412,1,0
36.0,1.638892204670255,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,0.6041522752415744,0,32,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
36.0,1.638892204670255,0,30,-0.5346917690532845,0.9901452559380711,-0.5008685938390902,0.8833774772045399,-0.9302036654261886,1,0
36.0,1.638892204670255,0,30,-0.4744746442273489,1.0250593411781124,-0.38994456667912564,0.7923847203421143,0.42387342352960333,1,0
36.0,1.638892204670255,0,30,0.2587698923438971,0.4278796100680464,0.11927500101951659,0.4109190214257376,1.5504890040038206,1,0
41.0,0.6041522752415744,0,30,0.965335002775701,-0.11190197934436455,1.0999930724032305,-0.040923864496053,0.6260989241850425,1,0
41.0,-1.0647830948046846,0,31,-0.8102351318163933,0.7965869413083531,-0.8373791737866749,0.9568278021007199,-0.7569856058065795,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,1
30.0,-0.06342187277692923,0,30,-1.0008115619297644,0.7944630697749968,-0.988850807100232,1.1313146074402691,0.96332515267133,1,0
41.0,0.6041522752415744,0,31,0.4009739465293472,0.5769280120615914,0.29778343281934677,0.27067935507722307,-0.7736741804900912,1,0
40.0,0.6041522752415744,0,33,1.075412626655856,-0.05383176567031927,1.1509517078734677,-0.08886495218569168,1.8765878113001844,1,0
37.0,0.6041522752415744,0,37,0.14096675459555522,0.29853631584613927,0.06177840193464866,0.40533310932867117,1.2388723787140616,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
40.0,0.6041522752415744,0,30,0.4570821700131269,0.2454853980496679,0.49300962956348704,0.2912443836823158,0.9192418795748013,1,0
36.0,1.638892204670255,0,30,-0.4314625134839895,0.6209654571242917,-0.5345417868069635,0.7380689036306147,0.19280015487272809,1,0
41.0,-1.0647830948046846,0,31,0.17425808410374877,0.6949562871028445,0.536140603203326,0.43080371211938906,-0.9349858441102468,1,0
41.0,-1.0647830948046846,0,31,-0.7275510466374837,0.8951855173819273,-0.6405193304189383,0.9732384357406549,0.9360545442805626,1,0
39.0,0.6041522752415744,0,40,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,0.6041522752415744,0,31,2.1262958150937235,-1.7777186113916577,2.194036140014631,-1.9380581475206367,-1.0901021158878694,1,0
41.0,-1.0647830948046846,0,30,1.9254885114030178,-0.6130461499561799,1.5307895653545325,-0.768666409368931,-0.9566504812893117,1,0
33.0,0.6041522752415744,0,30,1.5008768447143905,-0.29944776432218806,1.55155556903592,-0.41471658350685947,-0.45958647342265463,1,0
41.0,0.6041522752415744,0,52,-0.4967551978618669,0.40712692608297096,-0.2878949146108595,0.8631205324692336,-1.0033748061959669,1,0
41.0,-1.0647830948046846,0,31,2.1262958150937235,-1.733185312608497,2.194036140014631,-1.9380581475206367,-1.1016452433385269,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
40.0,0.6041522752415744,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,30,0.05468209036613338,0.5550516533943288,0.20627130549089873,0.4859171760392148,-0.48484870449632317,1,0
41.0,0.6041522752415744,0,31,-0.5389502749768886,0.41767478835299804,-0.45902986857374856,0.8293260341805346,2.205546507907701,1,0
39.0,0.6041522752415744,0,36,-0.19148996081406752,0.49734819610355435,-0.08393275294564592,0.5995510459156869,-0.11127007115049323,1,0
41.0,-1.0647830948046846,0,31,1.0942766291760784,-0.16466873467391918,0.9698732713634252,-0.07731918165997649,1.2455595482259922,1,0
30.0,0.6041522752415744,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
36.0,1.638892204670255,0,30,0.2470737664917251,0.170227485038858,0.2833757602270454,0.35475588436659167,2.0275611993783818,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
37.0,0.6041522752415744,0,31,-0.3269430281735226,1.0424343142770234,-0.3455750137420497,0.6738683104131422,0.1697430033086212,1,0
29.0,1.638892204670255,0,31,-0.7585417352361781,0.6638321186798304,-0.7344287013192404,0.9673156899015243,1.3785548683668445,1,0
41.0,-1.0647830948046846,0,31,2.1262958150937235,-1.3925208408676817,2.194036140014631,-1.9380581475206367,-1.0973165708451589,1,0
28.0,0.6375309826424995,0,30,-0.31636605075440505,0.6296060573092622,-0.2939637896227705,0.6558039332940253,0.38507879793625205,1,0
41.0,-1.0647830948046846,0,31,0.09449325706249609,0.293582476293048,0.4381856858852129,0.5029447128311806,-0.8194720791293593,1,0
41.0,-1.0647830948046846,0,31,2.1262958150937235,-0.7655149644289746,1.761973169011918,-1.3014276479495126,-1.0845229440889603,1,0
30.0,-0.06342187277692923,0,30,-0.360492478187567,0.7306982345633459,-0.3626537580146358,0.7048057802937759,1.8089668354376645,1,0
41.0,-1.0647830948046846,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,0.6041522752415744,0,32,1.730877281198916,-0.2975232114568455,1.9446724306964491,-0.4201576460737118,1.025519258669535,1,0
39.0,0.6041522752415744,0,34,0.4515365888317362,0.23028777803387798,-0.27257161385487466,0.1587551596033823,0.22260288335095443,1,0
40.0,0.6041522752415744,0,36,-1.0974888850602889,0.9772298499448236,-1.0256238214797146,1.1314161060777843,-0.898903595523223,1,0
41.0,-1.0647830948046846,0,31,-0.819460305965471,1.1538946120977485,-0.8157063466379445,1.0159893448574313,-0.4566708565307708,1,0
36.0,1.638892204670255,0,30,-0.15492417557100327,0.3090191874635888,-0.3730054691074192,0.5520187132081184,-0.31918468829871904,1,0
41.0,-1.0647830948046846,0,31,0.8155186088446204,-0.008160280187881034,0.7154694165969938,-0.041633907233477194,1.3532901240414057,1,0
39.0,0.6041522752415744,0,42,-0.4241208089867018,0.567916694385565,-0.4090694001671212,0.8049465229517545,-0.4302158738109095,1,0
34.0,0.6041522752415744,0,30,-1.1043951226983784,1.1387090160060047,-1.100258409061011,1.1248693085941621,1.455885787994709,1,0
39.0,0.6041522752415744,0,53,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,30,-0.9057014454942092,1.0217696082999144,-0.9269406131503212,1.0502436558758579,-0.2758145423760981,1,0
36.0,1.638892204670255,0,30,-0.18082156530538848,0.6102140509528806,0.007415687308092034,0.6533285416662088,-0.18811596094461389,1,0
41.0,-1.0647830948046846,0,31,1.679820142180875,-0.29756469993699375,1.6529431365942298,-0.47190875123979376,0.7060205756408495,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
19.0,0.6041522752415744,0,57,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,31,-0.15231396734443542,0.9547062624260156,-0.5156584399255147,0.6763757519246383,-0.9268977855932999,1,0
36.0,1.638892204670255,0,30,0.29498339419479014,0.2211603798523982,0.3142351558356943,0.42034054585866154,-0.4156799664135662,1,0
41.0,0.6041522752415744,0,31,-0.9529379917391753,1.0503581786361644,-1.1664118156266647,0.9599991409554685,-1.0112316562479142,1,0
34.0,0.6041522752415744,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
39.0,0.6041522752415744,0,54,-0.8882491823932649,0.9825977295760544,-0.8556742528411663,1.050220006072215,1.167132870393365,1,0
41.0,-1.0647830948046846,0,30,-0.6284911972241813,0.867008809642175,-0.6544554106221216,0.8497655466698429,-0.5516403092578969,1,0
34.0,0.6041522752415744,0,30,-0.01983640361673242,0.5609525799397318,-0.3894918281884775,0.476725045724507,-0.15763559038315544,1,0
41.0,-1.0647830948046846,0,31,1.0807431661268112,-0.14158154373642032,1.649346442836744,-0.47870336007068326,-1.0526698492948627,1,0
40.0,0.6041522752415744,0,30,-0.787436154081185,0.8678524984952973,-0.7221308949454448,0.9838968382892014,0.3589495765956493,1,0
40.0,0.6041522752415744,0,30,0.43984398265052593,0.15851960409570037,0.597678840150697,0.28401657981332495,-0.7814879866378204,1,0
36.0,1.638892204670255,0,30,-0.09176144031400997,0.6226403888857838,-0.04533412832498795,0.5673315716493337,2.21649228082202,1,0
41.0,-1.0647830948046846,0,31,1.5505045605637573,-0.32965783647301666,1.1548730412740509,-0.5421268690256347,-0.9445475914086285,1,0
41.0,0.6041522752415744,0,31,-0.5846086603370748,0.9652172130072507,-0.781097434027846,0.739144582861434,-1.0267698764700477,1,0
41.0,0.6041522752415744,0,30,-0.6701798497920757,0.5716171585292894,-0.6700743925271788,0.8850947245584417,1.3975882176462735,1,0
41.0,-1.0647830948046846,0,31,-0.509601226456266,0.6851871978967491,-0.3776196963513687,0.7715923472287979,0.04296156479519336,1,0
41.0,0.6041522752415744,0,31,-0.6990964424707847,0.5788481875211736,-0.7757917015079699,0.9093623282235127,1.1360249818156767,1,0
36.0,1.638892204670255,0,30,-1.0306963433312588,0.9641817395749099,-0.959514641111869,1.1314161060777843,0.6709214119986698,1,0
36.0,1.638892204670255,0,32,-0.914058665434882,1.022874734808761,-0.9223792590666503,1.0505741755728126,-0.4065463224894222,1,0
33.0,0.6041522752415744,0,34,-0.6606300226568249,0.8540425698166169,-0.5697683203318279,0.8646640910968576,0.6472481246857082,1,0
41.0,-1.0647830948046846,0,31,-0.4273300783801349,0.5358031746703703,-0.49918353953935624,0.6956632541192582,0.41995343613107067,1,0
41.0,-1.0647830948046846,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
34.0,0.6041522752415744,0,30,0.3836174477656506,0.3877930474254613,-0.032523125079392215,0.1651845628721773,1.1845734356956779,1,0
41.0,0.6041522752415744,0,31,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-0.06342187277692923,0,32,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
41.0,-1.0647830948046846,0,30,-1.2121327468497551,-2.027689938900787,-1.1664118156266647,-1.9380581475206367,-1.106454867151147,1,0
29.0,1.638892204670255,0,31,0.6888712639948391,-0.019995142722852695,0.8609356616093606,0.12551916168209856,1.649958241423099,1,0
41.0,0.6041522752415744,0,31,0.7977381989288367,0.23565790271237366,0.5069542838430162,0.05951034668755698,-0.4279422347397359,1,0
